IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160305481,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,4/13/16,19:30,NORTHERN,"ARREST, BOOKED",1100 Block of STEINER ST,-122.4337604,37.77982087,"(37.7798208705936, -122.43376037857)",1.60E+13
160305481,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Wednesday,4/13/16,19:30,NORTHERN,"ARREST, BOOKED",1100 Block of STEINER ST,-122.4337604,37.77982087,"(37.7798208705936, -122.43376037857)",1.60E+13
160305481,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,4/13/16,19:30,NORTHERN,"ARREST, BOOKED",1100 Block of STEINER ST,-122.4337604,37.77982087,"(37.7798208705936, -122.43376037857)",1.60E+13
160305475,ASSAULT,THREATS AGAINST LIFE,Wednesday,4/13/16,22:25,MISSION,"ARREST, BOOKED",0 Block of HOFF ST,-122.4205757,37.76418195,"(37.7641819463712, -122.420575720933)",1.60E+13
160305475,ASSAULT,STALKING,Wednesday,4/13/16,22:25,MISSION,"ARREST, BOOKED",0 Block of HOFF ST,-122.4205757,37.76418195,"(37.7641819463712, -122.420575720933)",1.60E+13
160305469,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,4/13/16,21:34,MISSION,"ARREST, BOOKED",POTRERO AV / ALAMEDA ST,-122.4078155,37.76835487,"(37.7683548732689, -122.407815467597)",1.60E+13
160305453,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,22:12,INGLESIDE,NONE,4900 Block of MISSION ST,-122.4386951,37.71969203,"(37.7196920262929, -122.438695075365)",1.60E+13
160305447,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,4/13/16,21:51,BAYVIEW,"ARREST, BOOKED",25TH ST / CONNECTICUT ST,-122.3965161,37.75231122,"(37.7523112196847, -122.396516098253)",1.60E+13
160305447,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,21:51,BAYVIEW,"ARREST, BOOKED",25TH ST / CONNECTICUT ST,-122.3965161,37.75231122,"(37.7523112196847, -122.396516098253)",1.60E+13
160305431,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,22:06,NORTHERN,"ARREST, BOOKED",GEARY ST / POLK ST,-122.4197398,37.78589261,"(37.7858926099715, -122.419739837805)",1.60E+13
160305425,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,4/13/16,20:00,NORTHERN,NONE,1200 Block of VANNESS AV,-122.421442,37.78685165,"(37.7868516471087, -122.421441956086)",1.60E+13
160305419,MISSING PERSON,FOUND PERSON,Wednesday,4/13/16,2:30,PARK,NONE,700 Block of BAKER ST,-122.4417054,37.77785401,"(37.7778540141174, -122.441705386451)",1.60E+13
160305419,MISSING PERSON,MISSING ADULT,Wednesday,4/13/16,2:30,PARK,NONE,700 Block of BAKER ST,-122.4417054,37.77785401,"(37.7778540141174, -122.441705386451)",1.60E+13
160305403,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Wednesday,4/13/16,17:20,MISSION,NONE,MARKET ST / 15TH ST,-122.4310287,37.76586724,"(37.7658672394532, -122.431028702713)",1.60E+13
160305390,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Wednesday,4/13/16,20:50,INGLESIDE,NONE,1200 Block of NAPLES ST,-122.4380905,37.71141501,"(37.7114150108607, -122.438090486646)",1.60E+13
160305384,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,21:33,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.4196583,37.76422056,"(37.7642205603745, -122.41965834371)",1.60E+13
160305384,TRESPASS,TRESPASSING,Wednesday,4/13/16,21:33,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.4196583,37.76422056,"(37.7642205603745, -122.41965834371)",1.60E+13
160305384,ASSAULT,BATTERY,Wednesday,4/13/16,21:33,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.4196583,37.76422056,"(37.7642205603745, -122.41965834371)",1.60E+13
160305378,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,21:21,MISSION,NONE,MISSION ST / CLARION AL,-122.4194782,37.76305077,"(37.763050767731, -122.419478247917)",1.60E+13
160305356,ASSAULT,BATTERY,Wednesday,4/13/16,21:29,SOUTHERN,NONE,800 Block of MARKET ST,-122.4079025,37.78425318,"(37.784253176872, -122.407902468508)",1.60E+13
160305340,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,21:10,SOUTHERN,NONE,0 Block of WASHBURN ST,-122.4144063,37.77523622,"(37.7752362231466, -122.414406294791)",1.60E+13
160305334,TRESPASS,TRESPASSING,Wednesday,4/13/16,19:00,TENDERLOIN,NONE,300 Block of HYDE ST,-122.4160473,37.78398247,"(37.7839824654149, -122.41604728066)",1.60E+13
160305334,ASSAULT,BATTERY,Wednesday,4/13/16,19:00,TENDERLOIN,NONE,300 Block of HYDE ST,-122.4160473,37.78398247,"(37.7839824654149, -122.41604728066)",1.60E+13
160305312,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,4/13/16,20:55,NORTHERN,NONE,1700 Block of CALIFORNIA ST,-122.4231568,37.79020883,"(37.7902088255652, -122.423156806774)",1.60E+13
160305312,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,4/13/16,20:55,NORTHERN,NONE,1700 Block of CALIFORNIA ST,-122.4231568,37.79020883,"(37.7902088255652, -122.423156806774)",1.60E+13
160305293,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/13/16,15:30,TARAVAL,NONE,700 Block of SARGENT ST,-122.4693776,37.71615076,"(37.7161507575649, -122.469377592142)",1.60E+13
160305287,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Wednesday,4/13/16,18:10,SOUTHERN,NONE,MARKET ST / BATTERY ST,-122.3991523,37.79101661,"(37.7910166130682, -122.399152260199)",1.60E+13
160305271,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,4/13/16,19:55,TARAVAL,NONE,24TH AV / IRVING ST,-122.482481,37.7633237,"(37.7633237012278, -122.482480961268)",1.60E+13
160305243,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Wednesday,4/13/16,20:10,INGLESIDE,JUVENILE BOOKED,400 Block of GENEVA AV,-122.447125,37.72103059,"(37.7210305914202, -122.447125045686)",1.60E+13
160305243,OTHER OFFENSES,"TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR",Wednesday,4/13/16,20:10,INGLESIDE,JUVENILE BOOKED,400 Block of GENEVA AV,-122.447125,37.72103059,"(37.7210305914202, -122.447125045686)",1.60E+13
160305243,ASSAULT,"ASSAULT, AGGRAVATED, W/ GUN",Wednesday,4/13/16,20:10,INGLESIDE,JUVENILE BOOKED,400 Block of GENEVA AV,-122.447125,37.72103059,"(37.7210305914202, -122.447125045686)",1.60E+13
160305243,ROBBERY,"ROBBERY, ARMED WITH A GUN",Wednesday,4/13/16,20:10,INGLESIDE,JUVENILE BOOKED,400 Block of GENEVA AV,-122.447125,37.72103059,"(37.7210305914202, -122.447125045686)",1.60E+13
160305237,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,4/13/16,19:23,TARAVAL,"ARREST, BOOKED",URBANO DR / LEGION CT,-122.4634958,37.7248682,"(37.7248681966059, -122.463495801684)",1.60E+13
160305237,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,4/13/16,19:23,TARAVAL,"ARREST, BOOKED",URBANO DR / LEGION CT,-122.4634958,37.7248682,"(37.7248681966059, -122.463495801684)",1.60E+13
160305221,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,4/13/16,20:15,MISSION,NONE,BRYANT ST / ALAMEDA ST,-122.4107315,37.76817854,"(37.7681785365421, -122.410731476956)",1.60E+13
160305215,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,4/13/16,20:00,INGLESIDE,NONE,5100 Block of MISSION ST,-122.4412277,37.71607818,"(37.7160781812918, -122.441227673446)",1.60E+13
160305209,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/13/16,17:40,CENTRAL,NONE,2500 Block of TAYLOR ST,-122.41527,37.80589801,"(37.8058980113661, -122.415270023651)",1.60E+13
160305196,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Wednesday,4/13/16,8:20,MISSION,NONE,4200 Block of 23RD ST,-122.4380659,37.75271763,"(37.7527176269437, -122.438065904288)",1.60E+13
160305180,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,4/13/16,16:00,CENTRAL,NONE,DRUMM ST / WASHINGTON ST,-122.3969624,37.79634787,"(37.7963478739442, -122.396962385547)",1.60E+13
160305168,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,4/13/16,18:45,TARAVAL,JUVENILE BOOKED,3200 Block of 20TH AV,-122.4756475,37.72852806,"(37.7285280627465, -122.475647460786)",1.60E+13
160305152,MISSING PERSON,FOUND PERSON,Wednesday,4/13/16,19:36,BAYVIEW,UNFOUNDED,0 Block of NORTHRIDGE RD,-122.3756052,37.73072152,"(37.7307215215703, -122.375605171962)",1.60E+13
160305152,MISSING PERSON,MISSING JUVENILE,Wednesday,4/13/16,19:36,BAYVIEW,UNFOUNDED,0 Block of NORTHRIDGE RD,-122.3756052,37.73072152,"(37.7307215215703, -122.375605171962)",1.60E+13
160305146,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,4/13/16,19:45,NORTHERN,NONE,1200 Block of SUTTER ST,-122.4209419,37.78759616,"(37.7875961622012, -122.420941906085)",1.60E+13
160305146,ASSAULT,BATTERY WITH SERIOUS INJURIES,Wednesday,4/13/16,19:45,NORTHERN,NONE,1200 Block of SUTTER ST,-122.4209419,37.78759616,"(37.7875961622012, -122.420941906085)",1.60E+13
160305146,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Wednesday,4/13/16,19:45,NORTHERN,NONE,1200 Block of SUTTER ST,-122.4209419,37.78759616,"(37.7875961622012, -122.420941906085)",1.60E+13
160305118,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,19:14,BAYVIEW,"ARREST, BOOKED",700 Block of MISSOURI ST,-122.3958916,37.75723747,"(37.7572374683582, -122.395891602231)",1.60E+13
160305102,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/13/16,13:00,CENTRAL,NONE,200 Block of BEACH ST,-122.413179,37.80763875,"(37.8076387530515, -122.413178958845)",1.60E+13
160305099,NON-CRIMINAL,LOST PROPERTY,Wednesday,4/13/16,15:00,SOUTHERN,NONE,0 Block of 4TH ST,-122.404957,37.78511786,"(37.7851178563953, -122.404956956375)",1.60E+13
160305083,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,4/13/16,14:30,CENTRAL,NONE,KEARNY ST / MARKET ST,-122.4034341,37.78764305,"(37.78764305018, -122.403434086745)",1.60E+13
160305077,OTHER OFFENSES,RESISTING ARREST,Wednesday,4/13/16,19:06,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428,"(37.7816542806076, -122.415508242782)",1.60E+13
160305077,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,4/13/16,19:06,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428,"(37.7816542806076, -122.415508242782)",1.60E+13
160305061,NON-CRIMINAL,FOUND PROPERTY,Wednesday,4/13/16,18:00,RICHMOND,NONE,FULTON ST / 7TH AV,-122.4648123,37.77348934,"(37.773489338522, -122.464812286077)",1.60E+13
160305049,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,4/13/16,19:20,SOUTHERN,NONE,700 Block of MARKET ST,-122.4039191,37.7871161,"(37.7871160984672, -122.403919148357)",1.60E+13
160305033,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,19:12,MISSION,"ARREST, BOOKED",FLORIDA ST / TREAT AV,-122.411762,37.76869198,"(37.7686919813508, -122.411762036037)",1.60E+13
160305005,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,4/13/16,18:00,BAYVIEW,NONE,700 Block of BRUSSELS ST,-122.4038819,37.72289367,"(37.7228936730541, -122.403881908842)",1.60E+13
160304994,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Wednesday,4/13/16,18:15,PARK,NONE,1000 Block of FULTON ST,-122.4340461,37.77732928,"(37.777329275022, -122.434046062672)",1.60E+13
160304988,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,4/13/16,19:02,SOUTHERN,"ARREST, BOOKED",FOLSOM ST / 6TH ST,-122.405619,37.77850452,"(37.7785045190918, -122.405618998022)",1.60E+13
160304988,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,4/13/16,19:02,SOUTHERN,"ARREST, BOOKED",FOLSOM ST / 6TH ST,-122.405619,37.77850452,"(37.7785045190918, -122.405618998022)",1.60E+13
160304972,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,4/13/16,18:56,PARK,"ARREST, BOOKED",MASONIC AV / HAIGHT ST,-122.4453468,37.7702082,"(37.7702081959172, -122.4453467866)",1.60E+13
160304966,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,4/13/16,18:49,SOUTHERN,NONE,800 Block of MARKET ST,-122.4066906,37.78520719,"(37.7852071918419, -122.406690592261)",1.60E+13
160304950,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,4/13/16,15:36,NORTHERN,NONE,600 Block of TURK ST,-122.4198425,37.78211726,"(37.7821172596318, -122.419842456494)",1.60E+13
160304950,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Wednesday,4/13/16,15:36,NORTHERN,NONE,600 Block of TURK ST,-122.4198425,37.78211726,"(37.7821172596318, -122.419842456494)",1.60E+13
160304950,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,4/13/16,15:36,NORTHERN,NONE,600 Block of TURK ST,-122.4198425,37.78211726,"(37.7821172596318, -122.419842456494)",1.60E+13
160304944,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,19:04,MISSION,"ARREST, BOOKED",2600 Block of MISSION ST,-122.4187383,37.75461724,"(37.7546172382083, -122.418738265772)",1.60E+13
160304922,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,16:50,SOUTHERN,NONE,900 Block of MISSION ST,-122.4080525,37.78156683,"(37.7815668300024, -122.40805253847)",1.60E+13
160304916,LARCENY/THEFT,GRAND THEFT BICYCLE,Wednesday,4/13/16,17:50,SOUTHERN,NONE,300 Block of SPEAR ST,-122.3901361,37.78948068,"(37.7894806825431, -122.390136077091)",1.60E+13
160304897,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,16:56,SOUTHERN,"ARREST, BOOKED",4TH ST / HOWARD ST,-122.4027126,37.78325965,"(37.7832596543979, -122.402712593282)",1.60E+13
160304897,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,4/13/16,16:56,SOUTHERN,"ARREST, BOOKED",4TH ST / HOWARD ST,-122.4027126,37.78325965,"(37.7832596543979, -122.402712593282)",1.60E+13
160304881,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/13/16,18:30,RICHMOND,NONE,300 Block of 32ND AV,-122.4924891,37.78229066,"(37.7822906641847, -122.49248913097)",1.60E+13
160304875,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,18:25,TARAVAL,"ARREST, BOOKED",IRVING ST / 19TH AV,-122.4771724,37.76355846,"(37.763558459678, -122.477172370751)",1.60E+13
160304853,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,4/13/16,15:00,CENTRAL,NONE,100 Block of POST ST,-122.4040102,37.7887939,"(37.7887938987614, -122.40401016819)",1.60E+13
160304847,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Wednesday,4/13/16,18:01,SOUTHERN,NONE,900 Block of MISSION ST,-122.4079329,37.78150637,"(37.7815063666429, -122.407932868203)",1.60E+13
160304825,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,18:30,TARAVAL,"ARREST, BOOKED",NORIEGA ST / 10TH AV,-122.4754068,37.75428686,"(37.7542868645673, -122.475406790673)",1.60E+13
160304819,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,17:59,NORTHERN,"ARREST, BOOKED",OLIVE ST / LARKIN ST,-122.4178091,37.7847099,"(37.7847098968616, -122.4178091031)",1.60E+13
160304819,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,4/13/16,17:59,NORTHERN,"ARREST, BOOKED",OLIVE ST / LARKIN ST,-122.4178091,37.7847099,"(37.7847098968616, -122.4178091031)",1.60E+13
160304803,ASSAULT,THREATS AGAINST LIFE,Wednesday,4/13/16,18:10,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.60E+13
160304790,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,4/13/16,17:55,PARK,NONE,HAIGHT ST / STANYAN ST,-122.4535346,37.7691663,"(37.7691662978052, -122.45353456066)",1.60E+13
160304790,FRAUD,FALSE REPORT OF EMERGENCY,Wednesday,4/13/16,17:55,PARK,NONE,HAIGHT ST / STANYAN ST,-122.4535346,37.7691663,"(37.7691662978052, -122.45353456066)",1.60E+13
160304784,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,4/13/16,18:24,MISSION,"ARREST, BOOKED",GUERRERO ST / 14TH ST,-122.4244127,37.76800542,"(37.7680054163824, -122.424412715064)",1.60E+13
160304778,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Wednesday,4/13/16,18:07,MISSION,"ARREST, BOOKED",2600 Block of MISSION ST,-122.4187383,37.75461724,"(37.7546172382083, -122.418738265772)",1.60E+13
160304762,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Wednesday,4/13/16,6:00,INGLESIDE,NONE,800 Block of PORTOLA DR,-122.4538944,37.74438904,"(37.7443890356029, -122.453894383727)",1.60E+13
160304756,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,18:15,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.4155082,37.78165428,"(37.7816542806076, -122.415508242782)",1.60E+13
160304740,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Wednesday,4/13/16,17:16,INGLESIDE,NONE,700 Block of PORTOLA DR,-122.4537258,37.74422092,"(37.7442209162424, -122.453725754435)",1.60E+13
160304728,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,18:14,SOUTHERN,"ARREST, BOOKED",STERLING ST / BRYANT ST,-122.3928424,37.78369322,"(37.7836932208099, -122.392842353178)",1.60E+13
160304712,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,17:40,MISSION,"ARREST, BOOKED",2700 Block of 16TH ST,-122.4142227,37.76532509,"(37.7653250853262, -122.414222704763)",1.60E+13
160304712,WARRANTS,PROBATION SEARCH,Wednesday,4/13/16,17:40,MISSION,"ARREST, BOOKED",2700 Block of 16TH ST,-122.4142227,37.76532509,"(37.7653250853262, -122.414222704763)",1.60E+13
160304687,NON-CRIMINAL,LOCATED PROPERTY,Wednesday,4/13/16,15:05,CENTRAL,"ARREST, BOOKED",SANSOME ST / GREENWICH ST,-122.4031622,37.80309873,"(37.803098729449, -122.403162167857)",1.60E+13
160304687,FRAUD,FALSE ID TO PEACE OFFICER,Wednesday,4/13/16,15:05,CENTRAL,"ARREST, BOOKED",SANSOME ST / GREENWICH ST,-122.4031622,37.80309873,"(37.803098729449, -122.403162167857)",1.60E+13
160304687,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Wednesday,4/13/16,15:05,CENTRAL,"ARREST, BOOKED",SANSOME ST / GREENWICH ST,-122.4031622,37.80309873,"(37.803098729449, -122.403162167857)",1.60E+13
160304671,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/13/16,16:00,CENTRAL,NONE,COLUMBUS AV / LEAVENWORTH ST,-122.4187842,37.80624076,"(37.8062407566007, -122.418784208909)",1.60E+13
160304665,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Wednesday,4/13/16,1:00,MISSION,NONE,CHURCH ST / JERSEY ST,-122.4273565,37.75089615,"(37.7508961496631, -122.427356467951)",1.60E+13
160304665,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,4/13/16,1:00,MISSION,NONE,CHURCH ST / JERSEY ST,-122.4273565,37.75089615,"(37.7508961496631, -122.427356467951)",1.60E+13
160304659,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,17:11,BAYVIEW,"ARREST, BOOKED",PALOU AV / SILVER AV,-122.3965167,37.73715647,"(37.7371564713337, -122.396516726913)",1.60E+13
160304643,SECONDARY CODES,PREJUDICE-BASED INCIDENT,Wednesday,4/13/16,16:15,PARK,NONE,1100 Block of FELL ST,-122.4367804,37.77411288,"(37.77411288367, -122.436780418339)",1.60E+13
160304643,ASSAULT,BATTERY,Wednesday,4/13/16,16:15,PARK,NONE,1100 Block of FELL ST,-122.4367804,37.77411288,"(37.77411288367, -122.436780418339)",1.60E+13
160304637,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,4/13/16,16:00,NORTHERN,NONE,1000 Block of FILLMORE ST,-122.431791,37.77911574,"(37.7791157410597, -122.431790993089)",1.60E+13
160304621,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,4/13/16,17:05,MISSION,NONE,200 Block of DIAMOND ST,-122.43703,37.7583376,"(37.7583375959617, -122.437029979309)",1.60E+13
160304615,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/13/16,13:30,CENTRAL,NONE,200 Block of BEACH ST,-122.413179,37.80763875,"(37.8076387530515, -122.413178958845)",1.60E+13
160304609,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,4/13/16,17:05,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.60E+13
160304596,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,4/13/16,16:00,BAYVIEW,"ARREST, BOOKED",BOUTWELL ST / INDUSTRIAL ST,-122.405647,37.73832219,"(37.7383221869053, -122.405646994567)",1.60E+13
160304580,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,17:09,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.4119876,37.78502266,"(37.7850226622786, -122.411987643595)",1.60E+13
160304574,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,17:05,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / TURK ST,-122.4107688,37.78321452,"(37.7832145190013, -122.410768766343)",1.60E+13
160304568,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,4/13/16,16:40,MISSION,NONE,3800 Block of 24TH ST,-122.4291085,37.7516591,"(37.7516590981092, -122.429108515468)",1.60E+13
160304546,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,4/13/16,16:47,SOUTHERN,"ARREST, BOOKED",7TH ST / HARRISON ST,-122.4063001,37.77551311,"(37.7755131129937, -122.406300138733)",1.60E+13
160304524,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,4/13/16,10:00,CENTRAL,NONE,100 Block of LOMBARD ST,-122.4041936,37.80398381,"(37.8039838091919, -122.404193586978)",1.60E+13
160304518,TRESPASS,TRESPASSING,Wednesday,4/13/16,16:04,RICHMOND,"ARREST, BOOKED",3300 Block of GEARY BL,-122.454754,37.78165017,"(37.7816501739638, -122.454753954171)",1.60E+13
160304518,OTHER OFFENSES,RESISTING ARREST,Wednesday,4/13/16,16:04,RICHMOND,"ARREST, BOOKED",3300 Block of GEARY BL,-122.454754,37.78165017,"(37.7816501739638, -122.454753954171)",1.60E+13
160304518,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Wednesday,4/13/16,16:04,RICHMOND,"ARREST, BOOKED",3300 Block of GEARY BL,-122.454754,37.78165017,"(37.7816501739638, -122.454753954171)",1.60E+13
160304518,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,4/13/16,16:04,RICHMOND,"ARREST, BOOKED",3300 Block of GEARY BL,-122.454754,37.78165017,"(37.7816501739638, -122.454753954171)",1.60E+13
160304079,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,4/13/16,13:00,BAYVIEW,NONE,3400 Block of JENNINGS ST,-122.3963366,37.71864691,"(37.718646907349, -122.396336581318)",1.60E+13
160304057,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,4/13/16,12:58,PARK,"ARREST, BOOKED",PIERCE ST / OFARRELL ST,-122.4360014,37.78287155,"(37.782871550236, -122.436001370982)",1.60E+13
160304041,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Wednesday,4/13/16,13:00,PARK,"ARREST, BOOKED",DIVISADERO ST / OFARRELL ST,-122.4392991,37.78244926,"(37.7824492641129, -122.43929911672)",1.60E+13
160304041,ASSAULT,FALSE IMPRISONMENT,Wednesday,4/13/16,13:00,PARK,"ARREST, BOOKED",DIVISADERO ST / OFARRELL ST,-122.4392991,37.78244926,"(37.7824492641129, -122.43929911672)",1.60E+13
160304041,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Wednesday,4/13/16,13:00,PARK,"ARREST, BOOKED",DIVISADERO ST / OFARRELL ST,-122.4392991,37.78244926,"(37.7824492641129, -122.43929911672)",1.60E+13
160304013,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,13:01,MISSION,"ARREST, BOOKED",16TH ST / FLORIDA ST,-122.4114562,37.76554898,"(37.765548976206, -122.411456231268)",1.60E+13
160303980,NON-CRIMINAL,AIDED CASE,Wednesday,4/13/16,11:41,RICHMOND,NONE,4100 Block of GEARY BL,-122.4637441,37.78091705,"(37.7809170537256, -122.463744066947)",1.60E+13
160303974,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Wednesday,4/13/16,12:56,MISSION,"ARREST, BOOKED",CASTRO ST / 18TH ST,-122.4350029,37.76088781,"(37.7608878061194, -122.435002864298)",1.60E+13
160303968,TRESPASS,TRESPASSING,Wednesday,4/13/16,12:00,TARAVAL,"ARREST, BOOKED",700 Block of IRVING ST,-122.4657918,37.76411478,"(37.764114780327, -122.465791800721)",1.60E+13
160303968,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,4/13/16,12:00,TARAVAL,"ARREST, BOOKED",700 Block of IRVING ST,-122.4657918,37.76411478,"(37.764114780327, -122.465791800721)",1.60E+13
160303946,ASSAULT,THREATS AGAINST LIFE,Wednesday,4/13/16,11:50,PARK,"ARREST, BOOKED",1600 Block of SHRADER ST,-122.4501736,37.75993863,"(37.7599386304255, -122.450173634916)",1.60E+13
